"ConceptCode","Target_IDX","PreferredName","AnnotationDate","ActiveConcept_Flag","Skip_Flag","Bypass_Flag","LAM_Flag","HGNC_Symbol","GeneVariant"
"C60779",5,"Pazopanib Hydrochloride",3/1/2018 0:00:00,-1,0,0,0,"PDGFRA",
"C60779",6,"Pazopanib Hydrochloride",3/1/2018 0:00:00,-1,0,0,0,"PDGFRB",
"C60809",1,"Bosutinib",3/1/2018 0:00:00,-1,0,0,0,"ABL",
"C60809",2,"Bosutinib",3/1/2018 0:00:00,-1,0,0,0,"SRC",
"C60882",1,"rM28",5/23/2017 0:00:00,-1,0,0,0,"CD28",
"C60882",2,"rM28",5/23/2017 0:00:00,-1,0,0,0,"MAPG",
"C61073",1,"Viagenpumatucel-L",3/1/2018 0:00:00,-1,0,0,0,,
"C61077",1,"Autologous Dendritic Cell-Autologous Tumor mRNA-Human CD40L Vaccine",10/31/2018 0:00:00,-1,0,0,0,"CD40","wildtype"
"C61080",1,"ISS 1018 CpG Oligodeoxynucleotide",,-1,0,0,0,,
"C61084",1,"Siltuximab",3/3/2020 0:00:00,-1,0,0,0,"IL6",
"C61088",1,"MAGE-A3/HPV 16 Peptide Vaccine",10/25/2018 0:00:00,-1,0,0,0,,
"C61307",1,"Oportuzumab Monatox",11/2/2017 0:00:00,-1,0,0,0,"EpCAM",
"C61309",1,"Bcr-Abl (b2a2)-Derived Peptide Vaccine",10/24/2018 0:00:00,-1,0,0,0,"BCR","BCR exon b2 to ABL exon a2 (B2A2) fusion"
"C61309",2,"Bcr-Abl (b2a2)-Derived Peptide Vaccine",10/24/2018 0:00:00,-1,0,0,0,"ABL1","BCR exon b2 to ABL exon a2 (B2A2) fusion"
"C61309",3,"Bcr-Abl (b2a2)-Derived Peptide Vaccine",10/24/2018 0:00:00,-1,0,0,0,"BCR-ABL","BCR exon b2 to ABL exon a2 (B2A2) fusion"
"C61310",1,"Bcr-Abl (b3a2)-Derived Peptide Vaccine",10/24/2018 0:00:00,-1,0,0,0,"BCR","BCR exon b2 to ABL exon a2 (B2A2) fusion or BCR exon b3 to ABL exon a2 (B3A2)fusion"
"C61310",2,"Bcr-Abl (b3a2)-Derived Peptide Vaccine",10/24/2018 0:00:00,-1,0,0,0,"ABL1","BCR exon b2 to ABL exon a2 (B2A2) fusion or BCR exon b3 to ABL exon a2 (B3A2)fusion"
"C61310",3,"Bcr-Abl (b3a2)-Derived Peptide Vaccine",10/24/2018 0:00:00,-1,0,0,0,"BCR-ABL","BCR exon b2 to ABL exon a2 (B2A2) fusion or BCR exon b3 to ABL exon a2 (B3A2)fusion"
"C61311",1,"RAF265",10/2/2018 0:00:00,-1,0,0,0,"RAF1",
"C61311",2,"RAF265",10/2/2018 0:00:00,-1,0,0,0,"BRAF",
"C61311",3,"RAF265",10/2/2018 0:00:00,-1,0,0,0,"KDR",
"C61313",1,"Denosumab",1/9/2018 0:00:00,-1,0,0,0,"RANKL",
"C61314",1,"Talimogene Laherparepvec",3/1/2018 0:00:00,-1,0,0,0,,
"C61442",1,"WT1 126-134 Peptide Vaccine",10/24/2018 0:00:00,-1,0,0,0,"WT1","wildtype"
"C61489",1,"GI-4000",10/2/2018 0:00:00,-1,0,0,0,,
"C61493",1,"CAVATAK",7/18/2017 0:00:00,-1,0,0,0,"ICAM1",
"C61493",2,"CAVATAK",7/18/2017 0:00:00,-1,0,0,0,"DAF",
"C61500",1,"Posaconazole",10/1/2018 0:00:00,-1,0,0,0,,
"C61502",1,"Mapatumumab",10/24/2018 0:00:00,-1,0,0,0,"TNFRSF10A","wildtype"
"C61504",1,"rHuPH20",7/18/2018 0:00:00,-1,0,0,0,,
"C61527",1,"Atorvastatin",9/24/2018 0:00:00,-1,0,0,0,"HMG-CoA",
"C61564",1,"Vinflunine",5/8/2018 0:00:00,-1,0,0,0,"tubulin",
"C61587",1,"Danusertib",10/1/2018 0:00:00,-1,0,0,0,"AURKA",
"C61587",2,"Danusertib",10/1/2018 0:00:00,-1,0,0,0,"ABL",
"C61587",3,"Danusertib",10/1/2018 0:00:00,-1,0,0,0,"RET",
"C61587",4,"Danusertib",10/1/2018 0:00:00,-1,0,0,0,"NTRK1",
"C61587",5,"Danusertib",10/1/2018 0:00:00,-1,0,0,0,"FGFR1",
"C61587",6,"Danusertib",10/1/2018 0:00:00,-1,0,0,0,"AURKC",
"C61587",7,"Danusertib",10/1/2018 0:00:00,-1,0,0,0,"AURKB",
"C61590",1,"PR-104",10/2/2018 0:00:00,-1,0,0,0,,
"C61610",1,"Meclizine",3/5/2019 0:00:00,-1,0,0,0,"HRH1",
"C61612",1,"Metformin",3/1/2018 0:00:00,-1,0,0,0,,
"C61614",1,"Pemetrexed",3/1/2018 0:00:00,-1,0,0,0,,
"C61625",1,"Alendronic Acid",3/6/2019 0:00:00,-1,0,0,0,,
"C61635",1,"Amlodipine",3/6/2019 0:00:00,-1,0,0,0,,
"C61686",1,"Clopidogrel",3/1/2018 0:00:00,-1,0,0,0,,
"C617",1,"Lomustine",9/14/2018 0:00:00,-1,0,0,0,"DNA",
"C61722",1,"Diflorasone",,-1,0,0,0,,
"C61728",1,"Diphenhydramine",3/1/2018 0:00:00,-1,0,0,0,,
"C618",1,"Loperamide",9/14/2018 0:00:00,-1,0,0,0,,
"C61948",1,"Sorafenib",8/13/2018 0:00:00,-1,0,0,0,"BRAF",
"C61948",2,"Sorafenib",8/13/2018 0:00:00,-1,0,0,0,"RAF1",
"C61948",3,"Sorafenib",8/13/2018 0:00:00,-1,0,0,0,"FLT4",
"C61948",4,"Sorafenib",8/13/2018 0:00:00,-1,0,0,0,"KDR",
"C61948",5,"Sorafenib",8/13/2018 0:00:00,-1,0,0,0,"PDGFRB",
"C61948",6,"Sorafenib",8/13/2018 0:00:00,-1,0,0,0,"Raf kinase",
"C62012",1,"Bupropion",4/1/2019 0:00:00,-1,0,0,0,,
"C62022",1,"Dextromethorphan",4/1/2019 0:00:00,-1,0,0,0,,
"C62028",1,"Epirubicin",3/1/2018 0:00:00,-1,0,0,0,"opoisomerase II",
"C62035",1,"Imatinib",10/1/2018 0:00:00,-1,0,0,0,"PDGFRA",
"C62035",2,"Imatinib",10/1/2018 0:00:00,-1,0,0,0,"PDGFRB",
"C62035",3,"Imatinib",10/1/2018 0:00:00,-1,0,0,0,"KIT",
"C62035",4,"Imatinib",10/1/2018 0:00:00,-1,0,0,0,"ABL1",
"C62040",1,"Irinotecan",3/1/2018 0:00:00,-1,0,0,0,"topoisomerase I",
"C62042",1,"Leuprolide",3/6/2019 0:00:00,-1,0,0,0,"GnRH",
"C62049",1,"Midazolam",9/11/2018 0:00:00,-1,0,0,0,"GABA",
"C62072",1,"Procarbazine",9/21/2018 0:00:00,-1,0,0,0,,
"C62078",1,"Tamoxifen",3/1/2018 0:00:00,-1,0,0,0,,
"C62091",1,"Daunorubicin",10/2/2018 0:00:00,-1,0,0,0,,
"C62179",1,"Dacetuzumab",5/23/2017 0:00:00,-1,0,0,0,"CD40",
"C62280",1,"CpG-28 Oligodeoxynucleotide",10/25/2018 0:00:00,-1,0,0,0,"TLR9","wildtype"
"C62435",1,"Dovitinib Lactate",10/24/2018 0:00:00,-1,0,0,0,"FLT3","wildtype"
"C62435",2,"Dovitinib Lactate",10/24/2018 0:00:00,-1,0,0,0,"KIT","wildtype"
"C62435",3,"Dovitinib Lactate",10/24/2018 0:00:00,-1,0,0,0,"FGFR1","wildtype"
"C62435",4,"Dovitinib Lactate",10/24/2018 0:00:00,-1,0,0,0,"FLT4","wildtype"
"C62435",5,"Dovitinib Lactate",10/24/2018 0:00:00,-1,0,0,0,"FGFR3","wildtype"
"C62435",6,"Dovitinib Lactate",10/24/2018 0:00:00,-1,0,0,0,"FLT1","wildtype"
"C62435",7,"Dovitinib Lactate",10/24/2018 0:00:00,-1,0,0,0,"KDR","wildtype"
"C62435",8,"Dovitinib Lactate",10/24/2018 0:00:00,-1,0,0,0,"PDGFRB","wildtype"
"C62435",9,"Dovitinib Lactate",10/24/2018 0:00:00,-1,0,0,0,"CSF1R","wildtype"
"C62445",1,"Catumaxomab",10/24/2018 0:00:00,-1,0,0,0,"CD3D","wildtype"
"C62445",2,"Catumaxomab",10/24/2018 0:00:00,-1,0,0,0,"CD3E","wildtype"
"C62445",3,"Catumaxomab",10/24/2018 0:00:00,-1,0,0,0,"CD3G","wildtype"
"C62445",4,"Catumaxomab",10/24/2018 0:00:00,-1,0,0,0,"CD3","wildtype"
"C62445",5,"Catumaxomab",10/24/2018 0:00:00,-1,0,0,0,"EPCAM","wildtype"
"C62449",1,"Urelumab",10/31/2018 0:00:00,-1,0,0,0,"TNFRSF9","wildtype"
"C62482",1,"Tigatuzumab",,-1,0,0,0,,
"C62492",1,"Denenicokin",9/14/2018 0:00:00,-1,0,0,0,"IL21",
"C62496",1,"Tesevatinib",10/24/2018 0:00:00,-1,0,0,0,"EGFR","wildtype"
"C62496",2,"Tesevatinib",10/24/2018 0:00:00,-1,0,0,0,"ERBB2","wildtype"
"C62496",3,"Tesevatinib",10/24/2018 0:00:00,-1,0,0,0,"FLT3","wildtype"
"C62496",4,"Tesevatinib",10/24/2018 0:00:00,-1,0,0,0,"EPHB4","wildtype"
"C62496",5,"Tesevatinib",10/24/2018 0:00:00,-1,0,0,0,"KDR","wildtype"
"C625",1,"Mannitol",2/1/2019 0:00:00,-1,0,0,0,,
"C62502",1,"Barasertib",2/20/2019 0:00:00,-1,0,0,0,"AURKB",
"C62508",1,"Diazepinomicin",10/24/2018 0:00:00,-1,0,0,0,"KRAS","wildtype"
"C62508",2,"Diazepinomicin",10/24/2018 0:00:00,-1,0,0,0,"HRAS","wildtype"
"C62508",3,"Diazepinomicin",10/24/2018 0:00:00,-1,0,0,0,"NRAS","wildtype"
"C62508",4,"Diazepinomicin",10/24/2018 0:00:00,-1,0,0,0,"RAS","wildtype"
"C62508",5,"Diazepinomicin",10/24/2018 0:00:00,-1,0,0,0,"TSPO","wildtype"
"C62509",1,"eftilagimod alpha",10/31/2018 0:00:00,-1,0,0,0,"LAG3","wildtype"
"C62510",1,"Mogamulizumab",10/31/2018 0:00:00,-1,0,0,0,"FOXP3","wildtype"
"C62510",2,"Mogamulizumab",10/31/2018 0:00:00,-1,0,0,0,"CCR4","wildtype"
"C62521",1,"Mocetinostat",6/20/2017 0:00:00,-1,0,0,0,"HDAC1",
"C62521",2,"Mocetinostat",6/20/2017 0:00:00,-1,0,0,0,"HDAC2",
"C62521",3,"Mocetinostat",6/20/2017 0:00:00,-1,0,0,0,"HDAC3",
"C62522",1,"BMS-641988",10/24/2018 0:00:00,-1,0,0,0,"AR","wildtype"
"C62526",1,"Iniparib",10/24/2018 0:00:00,-1,0,0,0,"PARP1","wildtype"
"C62527",1,"Adenovirus Encoding Rat HER-2/neu",10/24/2018 0:00:00,-1,0,0,0,"ERBB2","wildtype"
"C62528",1,"Blinatumomab",10/24/2018 0:00:00,-1,0,0,0,"CD19","wildtype"
"C62528",2,"Blinatumomab",10/24/2018 0:00:00,-1,0,0,0,"CD3D","wildtype"
"C62528",3,"Blinatumomab",10/24/2018 0:00:00,-1,0,0,0,"CD3E","wildtype"
"C62528",4,"Blinatumomab",10/24/2018 0:00:00,-1,0,0,0,"CD3G","wildtype"
"C62528",5,"Blinatumomab",10/24/2018 0:00:00,-1,0,0,0,"CD3","wildtype"
"C62530",1,"Varlitinib",10/1/2018 0:00:00,-1,0,0,0,"EGFR",
"C62530",2,"Varlitinib",10/1/2018 0:00:00,-1,0,0,0,"ERBB2",
"C62535",1,"Radium-223",3/1/2018 0:00:00,-1,0,0,0,,
"C62537",1,"NOV-002",10/24/2018 0:00:00,-1,0,0,0,"GGT","wildtype"
"C62538",1,"Colloidal Gold-Bound Tumor Necrosis Factor",,-1,0,0,0,,
"C62541",1,"Fluoroestradiol F-18",3/6/2019 0:00:00,-1,0,0,0,,
"C62597",1,"CHP-HER-2 Peptide Vaccine",10/24/2018 0:00:00,-1,0,0,0,"ERBB2","wildtype"
"C62600",1,"CRLX101",3/1/2019 0:00:00,-1,0,0,0,,
"C62720",1,"Enzyme Inhibitor Therapy",3/1/2018 0:00:00,-1,0,0,0,,
"C62762",1,"Clostridium Novyi-NT Spores",3/1/2019 0:00:00,-1,0,0,0,,
"C62765",1,"Nintedanib",3/1/2018 0:00:00,-1,0,0,0,"FLT1",
"C62765",2,"Nintedanib",3/1/2018 0:00:00,-1,0,0,0,"KDR",
"C62765",3,"Nintedanib",3/1/2018 0:00:00,-1,0,0,0,"FLT4",
"C62765",4,"Nintedanib",3/1/2018 0:00:00,-1,0,0,0,"FGFR1",
"C62765",5,"Nintedanib",3/1/2018 0:00:00,-1,0,0,0,"FGFR2",
"C62765",6,"Nintedanib",3/1/2018 0:00:00,-1,0,0,0,"FGFR3",
"C62765",7,"Nintedanib",3/1/2018 0:00:00,-1,0,0,0,"FGFR4",
"C62765",8,"Nintedanib",3/1/2018 0:00:00,-1,0,0,0,"PDGFRA",
"C62765",9,"Nintedanib",3/1/2018 0:00:00,-1,0,0,0,"PDGFRB",
"C62765",10,"Nintedanib",3/1/2018 0:00:00,-1,0,0,0,"SRC",
"C62765",11,"Nintedanib",3/1/2018 0:00:00,-1,0,0,0,"LCK",
"C62765",12,"Nintedanib",3/1/2018 0:00:00,-1,0,0,0,"LYN",
"C62765",13,"Nintedanib",3/1/2018 0:00:00,-1,0,0,0,"FLT3",
"C62783",1,"Seliciclib",7/17/2018 0:00:00,-1,0,0,0,"CDK4",
"C62783",2,"Seliciclib",7/17/2018 0:00:00,-1,0,0,0,"CDK6",
"C633",1,"Melphalan",3/1/2018 0:00:00,-1,0,0,0,,
"C63546",1,"Fresolimumab",10/30/2018 0:00:00,-1,0,0,0,"TGFB1","wildtype"
"C63546",2,"Fresolimumab",10/30/2018 0:00:00,-1,0,0,0,"TGFB2","wildtype"
"C63546",3,"Fresolimumab",10/30/2018 0:00:00,-1,0,0,0,"TGFB3","wildtype"
"C63591",1,"FOLFOX-6",9/11/2018 0:00:00,-1,0,0,0,,
"C63593",1,"FOLFIRI",9/14/2018 0:00:00,-1,0,0,0,,
"C63597",1,"XELOX",10/26/2018 0:00:00,-1,0,0,0,,
"C63666",1,"Deguelin",10/2/2018 0:00:00,-1,0,0,0,"PI3KCA",
"C63666",2,"Deguelin",10/2/2018 0:00:00,-1,0,0,0,"AKT1",
"C63666",3,"Deguelin",10/2/2018 0:00:00,-1,0,0,0,"AKT2",
"C63666",4,"Deguelin",10/2/2018 0:00:00,-1,0,0,0,"AKT3",
"C63690",1,"Hydroxytyrosol",,-1,0,0,0,,
"C63958",1,"Resiquimod",3/1/2018 0:00:00,-1,0,0,0,"TLR7",
"C63958",2,"Resiquimod",3/1/2018 0:00:00,-1,0,0,0,"TLR8",
"C642",1,"Methotrexate",7/16/2018 0:00:00,-1,0,0,0,,
"C64541",1,"Sapacitabine",7/17/2018 0:00:00,-1,0,0,0,,
"C64544",1,"R547",10/2/2018 0:00:00,-1,0,0,0,"CDK4",
"C64544",2,"R547",10/2/2018 0:00:00,-1,0,0,0,"CCND1",
"C64544",3,"R547",10/2/2018 0:00:00,-1,0,0,0,"CDK1",
"C64544",4,"R547",10/2/2018 0:00:00,-1,0,0,0,"CCNB1",
"C64544",5,"R547",10/2/2018 0:00:00,-1,0,0,0,"CDK2",
"C64544",6,"R547",10/2/2018 0:00:00,-1,0,0,0,"CCNE1",
"C64620",1,"Zalutumumab",10/24/2018 0:00:00,-1,0,0,0,"EGFR","wildtype"
"C64621",1,"Lexatumumab",9/13/2017 0:00:00,-1,0,0,0,"TRAIL-R2",
"C64627",1,"AV-412",10/2/2018 0:00:00,-1,0,0,0,"EGFR",
"C64627",2,"AV-412",10/2/2018 0:00:00,-1,0,0,0,"ERBB2",
"C64639",1,"Crenolanib",9/14/2018 0:00:00,-1,0,0,0,"PDGFRA",
"C64639",2,"Crenolanib",9/14/2018 0:00:00,-1,0,0,0,"PDGFRB",
"C64639",3,"Crenolanib",9/14/2018 0:00:00,-1,0,0,0,"FLT3",
"C64761",1,"CDK Inhibitor AT7519",3/6/2019 0:00:00,-1,0,0,0,"CDK",
"C64765",1,"Mycobacterial Cell Wall-DNA Complex",,-1,0,0,0,,
"C64768",1,"Vemurafenib",6/20/2017 0:00:00,-1,0,0,0,"BRAF V600E kinase",
"C64776",1,"Navitoclax",3/1/2018 0:00:00,-1,0,0,0,"BCL2",
"C64776",2,"Navitoclax",9/27/2018 0:00:00,-1,0,0,0,"BCL2L1",
"C64776",3,"Navitoclax",9/27/2018 0:00:00,-1,0,0,0,"BCL2L2",
"C64846",1,"Alpha-type-1 Polarized Dendritic Cells",,-1,0,0,0,,
"C64982",1,"Surgery",3/1/2018 0:00:00,-1,0,0,0,,
"C65216",1,"Adalimumab",9/13/2017 0:00:00,-1,0,0,0,"TNF",
"C65220",1,"Alefacept",10/24/2018 0:00:00,-1,0,0,0,"CD2","wildtype"
"C65242",1,"Auranofin",10/24/2018 0:00:00,-1,0,0,0,"TRXR1","wildtype"
"C65242",2,"Auranofin",10/24/2018 0:00:00,-1,0,0,0,"TRXR2","wildtype"
"C65242",3,"Auranofin",10/24/2018 0:00:00,-1,0,0,0,"TRXR3","wildtype"
"C65242",4,"Auranofin",10/24/2018 0:00:00,-1,0,0,0,"TRXR","wildtype"
"C65320",1,"Chlorotrianisene",10/24/2018 0:00:00,-1,0,0,0,"ESR1","wildtype"
"C65320",2,"Chlorotrianisene",10/24/2018 0:00:00,-1,0,0,0,"ESR2","wildtype"
"C65366",1,"Delavirdine",,-1,0,0,0,,
"C655",1,"Mifepristone",7/26/2017 0:00:00,-1,0,0,0,"PGR",
"C65530",1,"Erlotinib",10/24/2018 0:00:00,-1,0,0,0,"EGFR","wildtype, EGFR exon 19 deletion and/or EGFR L858R"
"C65624",1,"Fasudil",10/2/2018 0:00:00,-1,0,0,0,"ROCK2",
"C65624",2,"Fasudil",10/2/2018 0:00:00,-1,0,0,0,"PRKACA",
"C65624",3,"Fasudil",10/2/2018 0:00:00,-1,0,0,0,"PRKG1",
"C65624",4,"Fasudil",10/2/2018 0:00:00,-1,0,0,0,"PRKCA",
"C65826",1,"Guanabenz Acetate",10/24/2018 0:00:00,-1,0,0,0,"ADRA2A","wildtype"
"C65826",2,"Guanabenz Acetate",10/24/2018 0:00:00,-1,0,0,0,"ADRA2B","wildtype"
"C65826",3,"Guanabenz Acetate",10/24/2018 0:00:00,-1,0,0,0,"ADRA2C","wildtype"
"C65978",1,"Isoflurane",,-1,0,0,0,,
"C66240",1,"Niclosamide",10/2/2018 0:00:00,-1,0,0,0,"STAT3",
"C66250",1,"Ocrelizumab",5/23/2017 0:00:00,-1,0,0,0,"MS4A1",
"C66253",1,"Olmesartan",10/24/2018 0:00:00,-1,0,0,0,"AGTR1","wildtype"
"C664",1,"Mitotane",9/24/2018 0:00:00,-1,0,0,0,,
"C66523",1,"Rosuvastatin",2/28/2019 0:00:00,-1,0,0,0,"HMGCR",
"C66869",1,"Losartan",10/24/2018 0:00:00,-1,0,0,0,"AGTR1","wildtype"
"C66876",1,"Gemcitabine",11/8/2018 0:00:00,-1,0,0,0,,
"C66878",1,"Lapatinib Ditosylate",10/24/2018 0:00:00,-1,0,0,0,"EGFR","wildtype"
"C66878",2,"Lapatinib Ditosylate",10/24/2018 0:00:00,-1,0,0,0,"ERBB2","wildtype"
"C66878",3,"Lapatinib Ditosylate",10/24/2018 0:00:00,-1,0,0,0,"ERBB4","wildtype"
"C66878",4,"Lapatinib Ditosylate",10/24/2018 0:00:00,-1,0,0,0,"MAPK1","wildtype"
"C66878",5,"Lapatinib Ditosylate",10/24/2018 0:00:00,-1,0,0,0,"MAPK3","wildtype"
"C66878",6,"Lapatinib Ditosylate",10/24/2018 0:00:00,-1,0,0,0,"AKT","wildtype"
"C66878",7,"Lapatinib Ditosylate",10/24/2018 0:00:00,-1,0,0,0,"AKT2","wildtype"
"C66878",8,"Lapatinib Ditosylate",10/24/2018 0:00:00,-1,0,0,0,"AKT3","wildtype"
"C66878",9,"Lapatinib Ditosylate",10/24/2018 0:00:00,-1,0,0,0,"AKT1","wildtype"
"C66937",1,"Cabazitaxel",3/1/2018 0:00:00,-1,0,0,0,"tubulin",
"C66939",1,"Selumetinib",7/13/2017 0:00:00,-1,0,0,0,"MAPK1",
"C66939",2,"Selumetinib",7/13/2017 0:00:00,-1,0,0,0,"MAPK2",
"C66940",1,"Afatinib",7/18/2017 0:00:00,-1,0,0,0,"EGFR",
"C66940",2,"Afatinib",7/18/2017 0:00:00,-1,0,0,0,"ERBB2",
"C66940",3,"Afatinib",7/18/2017 0:00:00,-1,0,0,0,"ERBB4",
"C66942",1,"MV-NIS",3/1/2018 0:00:00,-1,0,0,0,,
"C66944",1,"Brentuximab Vedotin",1/22/2018 0:00:00,-1,0,0,0,"TNFRSF8",
"C66945",1,"Dexrazoxane Hydrochloride",3/5/2019 0:00:00,-1,0,0,0,,
"C66948",1,"Panobinostat",3/1/2018 0:00:00,-1,0,0,0,,
"C66952",1,"Ofatumumab",5/23/2017 0:00:00,-1,0,0,0,"MS4A1",
"C66961",1,"AZD7762",10/2/2018 0:00:00,-1,0,0,0,"CHEK1",
"C66961",2,"AZD7762",10/2/2018 0:00:00,-1,0,0,0,"CHEK2",
"C66982",1,"Elotuzumab",,-1,0,0,0,,
"C66985",1,"Tergenpumatucel-L",3/1/2018 0:00:00,-1,0,0,0,,
"C67040",1,"Brivanib",10/2/2018 0:00:00,-1,0,0,0,"KDR",
"C67040",2,"Brivanib",10/2/2018 0:00:00,-1,0,0,0,"FLK1",
"C67040",3,"Brivanib",10/2/2018 0:00:00,-1,0,0,0,"FGFR1",
"C67040",4,"Brivanib",10/2/2018 0:00:00,-1,0,0,0,"FLT1",
"C67041",1,"Fas Receptor Agonist APO010",,-1,0,0,0,,
"C67079",1,"Rilotumumab",3/1/2018 0:00:00,-1,0,0,0,"HGF",
"C67082",1,"Remestemcel-L",,-1,0,0,0,,
"C67088",1,"Brivudine",10/24/2018 0:00:00,-1,0,0,0,,
"C68814",1,"Nivolumab",10/30/2018 0:00:00,-1,0,0,0,"PDCD1","wildtype"
"C68820",1,"PF-477736",10/3/2018 0:00:00,-1,0,0,0,"CHEK1",
"C68820",2,"PF-477736",10/3/2018 0:00:00,-1,0,0,0,"CHEK2",
"C68820",3,"PF-477736",10/3/2018 0:00:00,-1,0,0,0,"KDR",
"C68820",4,"PF-477736",10/3/2018 0:00:00,-1,0,0,0,"FLT3",
"C68820",5,"PF-477736",10/3/2018 0:00:00,-1,0,0,0,"YES1",
"C68832",1,"BMS-690514",10/2/2018 0:00:00,-1,0,0,0,"EGFR",
"C68832",2,"BMS-690514",10/2/2018 0:00:00,-1,0,0,0,"ERBB2",
"C68832",3,"BMS-690514",10/2/2018 0:00:00,-1,0,0,0,"ERBB4",
"C68832",4,"BMS-690514",10/2/2018 0:00:00,-1,0,0,0,"FLT1",
"C68832",5,"BMS-690514",10/2/2018 0:00:00,-1,0,0,0,"KDR",
"C68832",6,"BMS-690514",10/2/2018 0:00:00,-1,0,0,0,"FLT4",
"C68845",1,"Abiraterone acetate",3/1/2018 0:00:00,-1,0,0,0,,
"C689",1,"Niacin",3/6/2019 0:00:00,-1,0,0,0,,
"C68920",1,"Abexinostat",9/24/2018 0:00:00,-1,0,0,0,"HDAC",
"C68920",2,"Abexinostat",9/24/2018 0:00:00,-1,0,0,0,"RAD51",
"C68923",1,"Cobimetinib",6/20/2017 0:00:00,-1,0,0,0,"MAP2K1",
"C68923",2,"Cobimetinib",2/20/2018 0:00:00,-1,0,0,0,"MAP2K2",
"C68929",1,"XL228",10/24/2018 0:00:00,-1,0,0,0,"IGF1R","wildtype"
"C68929",2,"XL228",10/24/2018 0:00:00,-1,0,0,0,"SRC","wildtype"
"C68929",3,"XL228",10/24/2018 0:00:00,-1,0,0,0,"ABL1","wildtype"
"C68929",4,"XL228",10/24/2018 0:00:00,-1,0,0,0,"BCR","wildtype"
"C68929",5,"XL228",10/24/2018 0:00:00,-1,0,0,0,"BCR-ABL","wildtype"
"C68936",1,"Quizartinib",9/28/2018 0:00:00,-1,0,0,0,"FLT3",
"C68936",2,"Quizartinib",9/28/2018 0:00:00,-1,0,0,0,"CSF1R",
"C68936",5,"Quizartinib",9/28/2018 0:00:00,-1,0,0,0,"KIT",
"C68936",6,"Quizartinib",9/28/2018 0:00:00,-1,0,0,0,"PDGFRA",
"C68936",7,"Quizartinib",9/28/2018 0:00:00,-1,0,0,0,"PDGFRB",
"C68963",1,"XL418",10/24/2018 0:00:00,-1,0,0,0,"AKT1","wildtype"
"C68963",2,"XL418",10/24/2018 0:00:00,-1,0,0,0,"RPS6KB1","wildtype"
"C69005",1,"E7107",10/2/2018 0:00:00,-1,0,0,0,"SAP130",
"C69076",1,"Rindopepimut",10/24/2018 0:00:00,-1,0,0,0,"EGFR","EGFRvIII"
"C69135",1,"XL281",10/24/2018 0:00:00,-1,0,0,0,"RAF1","wildtype"
"C69135",2,"XL281",10/24/2018 0:00:00,-1,0,0,0,"BRAF","wildtype"
"C69135",3,"XL281",10/24/2018 0:00:00,-1,0,0,0,"ARAF","wildtype"
"C69139",1,"KW-2478",10/24/2018 0:00:00,-1,0,0,0,"HSP90","wildtype"
"C69139",2,"KW-2478",10/24/2018 0:00:00,-1,0,0,0,"HSP90AA1","wildtype"
"C69139",3,"KW-2478",10/24/2018 0:00:00,-1,0,0,0,"HSP90AB1","wildtype"
"C69143",1,"AZD8330",10/2/2018 0:00:00,-1,0,0,0,"MAP2K1",
"C69143",2,"AZD8330",10/2/2018 0:00:00,-1,0,0,0,"MAP2K2",
"C69161",1,"Enobosarm",3/1/2018 0:00:00,-1,0,0,0,,
"C70625",1,"PRLX 93936",10/24/2018 0:00:00,-1,0,0,0,"VDAC2","wildtype"
"C70625",2,"PRLX 93936",10/24/2018 0:00:00,-1,0,0,0,"VDAC3","wildtype"
"C70674",1,"CIMAvax",3/1/2018 0:00:00,-1,0,0,0,,
"C70677",1,"Micronutrient-Fortified Probiotic Yogurt",,-1,0,0,0,,
"C70741",1,"Obinutuzumab",10/30/2018 0:00:00,-1,0,0,0,"MS4A1","wildtype"
"C70792",1,"Ramucirumab",6/20/2017 0:00:00,-1,0,0,0,"KDR",
"C70797",1,"CD20-targeted Polypeptide TRU-015",,-1,0,0,0,,
"C70948",1,"GSK461364",10/2/2018 0:00:00,-1,0,0,0,"PLK1",
"C70953",1,"PX-478",10/24/2018 0:00:00,-1,0,0,0,"HIF1A","wildtype"
"C70982",1,"Linsitinib",10/1/2018 0:00:00,-1,0,0,0,"IGF1R",
"C70982",2,"Linsitinib",10/1/2018 0:00:00,-1,0,0,0,"INSR",
"C70985",1,"Allogeneic B7.1/HLA-A1 Transfected Tumor Cell Vaccine",,-1,0,0,0,,
"C71010",1,"Carlumab",10/30/2018 0:00:00,-1,0,-1,0,"CCL2","wildtype"
"C71014",1,"Pidilizumab",10/31/2018 0:00:00,-1,0,0,0,"PDCD1","wildtype"
"C71015",1,"Conatumumab",10/24/2018 0:00:00,-1,0,0,0,"TNFRSF10B","wildtype"
"C71146",1,"Salirasib",10/2/2018 0:00:00,-1,0,0,0,"KRAS",
"C71146",2,"Salirasib",10/2/2018 0:00:00,-1,0,0,0,"NRAS",
"C71146",3,"Salirasib",10/2/2018 0:00:00,-1,0,0,0,"HRAS",
"C71467",1,"Luminespib",10/2/2018 0:00:00,-1,0,0,0,"HSP90AA1",
"C71467",2,"Luminespib",10/2/2018 0:00:00,-1,0,0,0,"HSP90AB1",
"C71529",1,"CBP501",3/5/2019 0:00:00,-1,0,0,0,"CHK1",
"C71529",2,"CBP501",3/5/2019 0:00:00,-1,0,0,0,"MAPKAPK2",
